molregno,canonical_smiles,assay_id_count,standard_value_mean,standard_value_std,pchembl_value_mean,pchembl_value_std,OPENADMET_SMILES,OPENADMET_INCHIKEY
2565570,CCN(C(=O)c1cc(C(C)C)c(O)cc1O)c1cccnc1,1,14970.0,,4.83,,CCN(C(=O)C1=CC(C(C)C)=C(O)C=C1O)C1=CC=CN=C1,CFNZXIBOGQPSNR-UHFFFAOYSA-N
2565810,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4c(F)cc(F)cc43)C[C@@H]21,1,3060.0,,5.51,,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=C(F)C=C(F)C=C43)C[C@@H]21,BEYUSXVOFZUXLC-PXFYCIBDSA-N
2565957,CCCC[C@H](NC(=O)[C@H](C)c1c(C)[nH]c2ccc(OC)cc12)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1,2900.0,,5.54,,CCCC[C@H](NC(=O)[C@H](C)C1=C(C)NC2=CC=C(OC)C=C12)C1=NC(C2=CC3=CC=CC=C3N=C2OC)=CN1,YVQXATPGALYVDI-DWXRJYCRSA-N
2566264,O=C(NC1COC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)cnc32)cs1,1,4000.0,,5.4,,O=C(NC1COC1)C1=CC(N2N=CC3=CC(NC4=CC=CC=C4Cl)=CN=C32)=CS1,AJMFKZZQEDNOJZ-UHFFFAOYSA-N
2566934,CNc1nc(Nc2ccc(C(=O)NCc3ccccc3C(F)(F)F)cc2)nc(N2CCN(C)CC2)n1,1,12000.0,,4.92,,CNC1=NC(NC2=CC=C(C(=O)NCC3=CC=CC=C3C(F)(F)F)C=C2)=NC(N2CCN(C)CC2)=N1,OSMUMVDIXUZNIP-UHFFFAOYSA-N
977615,COc1cccc(/C=C/C2=CC3(C)CC2(C)C(c2cccc(OC)c2)CC3=O)c1,1,3162.3,,5.5,,COC1=CC=CC(/C=C/C2=CC3(C)CC2(C)C(C2=CC=CC(OC)=C2)CC3=O)=C1,HPCMIUOKIOPGKG-VAWYXSNFSA-N
2567300,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCCn1cc(cn1)-c1cnc3ccc-2nn13,1,900.0,,6.05,,COC1=NC=C2C=C1NS(=O)(=O)C1=CC(=CC=C1)C(=O)NCCN1C=C(C=N1)C1=CN=C3C=CC2=NN13,OZQZVZQHOKSNJE-UHFFFAOYSA-N
2560687,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cccc(F)c43)C[C@@H]21,1,2100.0,,5.68,,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=CC=CC(F)=C43)C[C@@H]21,XNUPGPWBJNYPSC-PXFYCIBDSA-N
2545282,CCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1,50000.0,,4.3,,CCCC[C@H](NC(=O)C1CN(C)C1)C1=NC(C2=CC3=CC=CC=C3N=C2OC)=CN1,AGQQCTCTRABOKI-IBGZPJMESA-N
2545352,Cc1ccc(Oc2ccc(-c3nnn(CCN)n3)cc2)cc1,1,1400.0,,5.85,,CC1=CC=C(OC2=CC=C(C3=NN(CCN)N=N3)C=C2)C=C1,DRMJFYFIKJYJRF-UHFFFAOYSA-N
